Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseAge,RemodAge,TotalBathrooms,TotalPoarchSF,PricePerSqFt
934,20,RL,63.0,8487,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,2,4,PConc,2,4,Av,GLQ,20,Unf,0,1480,1500,GasA,0,Y,SBrkr,1500,0,0,1500,0,0,2,0,3,1,2,6,Typ,0,3,Attchd,2004.0,RFn,2,570,5,5,Y,192,36,0,0,0,0,None,None,None,0,8,2009,WD,Normal,12.154784614286667,5,5,2.0,36,126.66666666666667
935,20,RL,313.0,27650,Pave,None,IR2,HLS,AllPub,Inside,Mod,NAmes,PosA,Norm,1Fam,1Story,7,7,1960,2007,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,2,4,Gd,GLQ,425,Unf,0,160,585,GasA,0,Y,SBrkr,2069,0,0,2069,1,0,2,0,4,1,2,9,Typ,1,2,Attchd,1960.0,RFn,2,505,5,5,Y,0,0,0,0,0,0,None,None,None,0,11,2008,WD,Normal,12.396697137361691,48,1,3.0,0,116.96471725471243
936,30,RL,52.0,5825,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,5,1926,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,108.0,3,2,PConc,1,4,Mn,Unf,0,Unf,0,600,600,GasA,2,Y,SBrkr,747,0,0,747,0,0,1,0,1,1,3,5,Typ,0,3,Detchd,1953.0,Unf,2,528,5,5,Y,0,0,32,0,0,0,None,None,None,0,6,2006,WD,Normal,11.288543647320601,80,53,1.0,32,106.9611780455154
937,20,RL,67.0,10083,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,No,GLQ,833,Unf,0,343,1176,GasA,0,Y,SBrkr,1200,0,0,1200,1,0,2,0,2,1,2,5,Typ,0,3,Attchd,2003.0,RFn,2,555,5,5,Y,0,41,0,0,0,0,None,None,None,0,8,2009,WD,Normal,12.127575825689417,6,6,3.0,41,154.08333333333334
938,60,RL,75.0,9675,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,Mn,GLQ,341,Unf,0,772,1113,GasA,0,Y,SBrkr,1113,858,0,1971,0,0,2,1,3,1,2,8,Typ,1,2,Attchd,2005.0,RFn,2,689,5,5,Y,0,48,0,0,0,0,None,None,None,0,2,2009,WD,Normal,12.441148720271016,4,4,2.5,48,128.36123795027905
939,60,RL,73.0,8760,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,1,Mn,GLQ,464,Unf,0,927,1391,GasA,0,Y,SBrkr,1391,571,0,1962,0,0,2,1,3,1,2,7,Typ,0,3,Attchd,2006.0,RFn,3,868,5,5,Y,0,90,0,0,0,0,None,None,None,0,8,2006,New,Partial,12.387560521575551,0,0,2.5,90,122.2217125382263
940,70,RL,80.0,24090,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,CBlock,4,4,Mn,Unf,0,Unf,0,1032,1032,GasA,0,Y,SBrkr,1207,1196,0,2403,0,0,2,0,4,1,3,10,Typ,2,5,Attchd,1940.0,Unf,1,349,5,5,Y,56,0,318,0,0,0,None,None,None,0,6,2010,COD,Normal,12.406565597924235,70,60,2.0,318,101.70620058260508
941,90,RL,55.0,12640,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,CBlock,4,4,Gd,Rec,936,LwQ,396,396,1728,GasA,4,Y,SBrkr,1728,0,0,1728,0,0,2,0,4,2,3,8,Typ,0,3,Attchd,1976.0,Unf,2,574,5,5,Y,40,0,0,0,0,0,None,None,None,0,7,2006,WD,Normal,11.924379271639218,30,30,2.0,0,87.32638888888889
942,60,RL,65.0,8755,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,298.0,2,4,PConc,2,4,No,ALQ,772,Unf,0,220,992,GasA,0,Y,SBrkr,1022,1038,0,2060,1,0,2,1,3,1,2,8,Typ,1,5,BuiltIn,1999.0,RFn,2,390,5,5,Y,0,0,0,168,0,0,None,GdPrv,None,0,6,2009,WD,Normal,12.273735966890268,10,10,3.5,168,103.88349514563107
943,90,RL,42.0,7711,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3,1977,1977,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,2,4,Gd,GLQ,1440,Unf,0,0,1440,GasA,4,Y,SBrkr,1440,0,0,1440,2,0,2,0,4,2,3,8,Typ,0,3,None,0.0,None,0,0,3,3,N,321,0,0,0,0,0,None,None,None,0,8,2007,Oth,Abnorml,11.918397239722838,30,30,4.0,0,104.16666666666667
944,90,RL,100.0,25000,Pave,None,Reg,Low,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,Gable,CompShg,HdBoard,Plywood,None,0.0,3,4,CBlock,4,4,Av,Unf,0,Unf,0,1632,1632,GasA,4,Y,SBrkr,1632,0,0,1632,0,0,2,0,4,2,3,8,Typ,0,3,Attchd,1967.0,Unf,2,576,5,5,P,0,0,0,0,0,0,None,None,None,0,6,2007,WD,Normal,11.870606902224587,40,40,2.0,0,87.62254901960785
945,20,RL,85.0,14375,Pave,None,IR1,Lvl,NoSeWa,CulDSac,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,6,1958,1958,Gable,CompShg,HdBoard,HdBoard,BrkFace,541.0,3,4,CBlock,4,4,No,GLQ,111,Rec,354,354,819,GasA,2,Y,FuseA,1344,0,0,1344,0,1,1,0,3,1,2,7,Typ,1,2,Basment,1958.0,RFn,2,525,5,5,Y,0,118,0,0,233,0,None,None,None,0,1,2009,COD,Abnorml,11.83138646878959,51,51,1.5,351,102.30654761904762
946,50,RM,98.0,8820,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,4,BrkTil,4,4,No,LwQ,1088,Unf,0,0,1088,GasA,4,Y,SBrkr,1188,561,120,1869,0,0,1,0,2,1,3,7,Typ,0,3,Detchd,1963.0,Unf,2,456,5,5,Y,48,0,244,0,0,0,None,MnWw,None,0,9,2009,WD,Normal,11.735276702486741,119,13,1.0,244,66.82718031032638
947,80,RL,70.0,8163,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,6,1959,1959,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,3,2,CBlock,4,4,Av,ALQ,748,BLQ,294,102,1144,GasA,4,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,3,6,Typ,1,5,Attchd,1959.0,RFn,1,796,5,5,Y,86,0,0,0,0,0,None,None,None,0,3,2006,WD,Normal,11.870606902224587,47,47,2.0,0,125.0
948,20,RL,85.0,14536,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,236.0,2,4,PConc,2,4,Av,GLQ,1300,Unf,0,316,1616,GasA,0,Y,SBrkr,1629,0,0,1629,1,0,2,0,3,1,2,9,Typ,1,2,Attchd,2002.0,Fin,3,808,5,5,Y,0,252,0,0,0,0,None,None,None,0,11,2007,WD,Normal,12.506180941677357,5,4,3.0,252,165.74585635359117
949,60,RL,65.0,14006,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,2,4,PConc,2,4,None,Unf,0,Unf,0,936,936,GasA,0,Y,SBrkr,936,840,0,1776,0,0,2,1,3,1,2,7,Typ,1,5,Attchd,2002.0,RFn,2,474,5,5,Y,144,96,0,0,0,0,None,None,None,0,2,2006,WD,Normal,12.167856627501678,4,4,2.5,96,108.38963963963964
950,20,RL,78.0,9360,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1972,2006,Hip,CompShg,Plywood,Plywood,None,0.0,3,4,CBlock,4,4,No,ALQ,982,Unf,0,179,1161,GasA,4,Y,SBrkr,1381,0,0,1381,1,0,1,1,3,1,2,5,Typ,1,5,Attchd,1972.0,RFn,2,676,5,5,Y,0,0,0,0,0,0,None,None,None,0,3,2010,WD,Normal,12.193498926601634,38,4,2.5,0,143.01230992034758
951,20,RL,60.0,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,4,4,No,ALQ,398,BLQ,149,317,864,GasA,2,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,2,5,Typ,0,3,Detchd,1980.0,RFn,2,720,5,5,Y,194,0,0,0,0,0,None,None,None,0,7,2007,WD,Normal,11.767575435251748,57,5,2.0,0,149.30555555555554
952,20,RH,60.0,7800,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,4,4,No,BLQ,641,Unf,0,187,828,GasA,2,Y,SBrkr,965,0,0,965,1,0,1,0,3,1,3,6,Typ,0,3,Detchd,1979.0,Unf,1,300,5,5,Y,421,0,0,0,0,0,None,MnPrv,None,0,7,2006,WD,Abnorml,11.694421681264394,41,41,2.0,0,124.24870466321244
953,85,RL,60.0,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,8,1972,2003,Gable,CompShg,WdShing,HdBoard,None,0.0,3,2,CBlock,2,4,Av,GLQ,660,Unf,0,108,768,GasA,2,Y,SBrkr,768,0,0,768,0,1,1,0,2,1,3,5,Typ,0,3,Detchd,1974.0,Fin,1,396,5,5,Y,192,0,0,0,0,0,None,MnPrv,None,0,4,2009,WD,Normal,11.804855999911272,37,6,1.5,0,174.34895833333334
954,60,RL,73.0,11075,Pave,None,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,4,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,3,4,CBlock,4,4,Av,ALQ,562,LwQ,193,29,784,GasA,0,Y,SBrkr,1168,800,0,1968,0,1,2,1,4,1,3,7,Min2,1,4,Attchd,1969.0,RFn,2,530,5,5,Y,305,189,0,0,0,0,None,MnPrv,Shed,400,9,2008,WD,Normal,12.055255569732177,39,39,3.0,189,87.39837398373983
955,90,RL,35.0,9400,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,WdShing,Plywood,BrkFace,250.0,3,4,CBlock,2,1,Gd,GLQ,945,Unf,0,0,945,GasA,4,Y,SBrkr,980,0,0,980,0,2,2,0,4,0,3,4,Typ,0,3,None,0.0,None,0,0,3,3,Y,0,0,0,0,0,0,None,None,None,0,10,2006,WD,AdjLand,11.755879486687116,31,31,3.0,0,130.10204081632654
956,90,RH,82.0,7136,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,6,6,1946,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,423.0,3,4,CBlock,2,4,No,Rec,484,Unf,0,495,979,GasA,4,N,FuseF,979,979,0,1958,0,0,2,0,4,2,3,8,Typ,0,3,Attchd,1946.0,Unf,2,492,5,5,Y,0,0,0,0,0,0,None,None,None,0,8,2007,WD,Normal,11.884495917930655,61,57,2.0,0,74.05515832482125
957,160,RM,24.0,1300,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,2,4,No,ALQ,285,Unf,0,276,561,GasA,4,Y,SBrkr,561,668,0,1229,0,0,1,1,2,1,3,5,Typ,1,5,Attchd,1980.0,Fin,2,462,5,5,Y,150,0,0,0,0,0,None,GdPrv,None,0,5,2009,WD,Normal,11.728044909070785,29,29,1.5,0,100.89503661513426
958,20,RL,70.0,7420,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,4,4,No,Rec,417,Unf,0,640,1057,GasA,4,Y,SBrkr,1057,0,0,1057,0,0,1,0,3,1,3,6,Typ,0,3,Detchd,1977.0,Fin,2,576,5,5,Y,0,0,0,0,0,0,None,None,None,0,4,2007,WD,Normal,11.790564777297387,45,45,1.0,0,124.88174077578051
959,20,RL,65.0,8450,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,Mn,GLQ,699,Unf,0,638,1337,GasA,0,Y,SBrkr,1337,0,0,1337,1,0,2,0,3,1,2,6,Typ,0,3,Attchd,2003.0,RFn,2,531,5,5,Y,0,39,0,0,0,0,None,None,None,0,10,2007,WD,Normal,12.128116509451258,4,4,3.0,39,138.36948391922215
960,160,FV,24.0,2572,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,None,0.0,2,4,PConc,2,4,No,ALQ,604,Unf,0,92,696,GasA,0,Y,SBrkr,696,720,0,1416,1,0,2,1,3,1,2,6,Typ,0,3,Detchd,1999.0,Unf,2,484,5,5,Y,0,44,0,0,0,0,None,None,None,0,5,2010,WD,Normal,11.951186847493476,11,11,3.5,44,109.46327683615819
961,20,RL,50.0,7207,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1958,2008,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,2,CBlock,4,4,Gd,BLQ,696,Unf,0,162,858,GasA,2,Y,SBrkr,858,0,0,858,1,0,1,0,2,1,3,4,Typ,0,3,None,0.0,None,0,0,3,3,Y,117,0,0,0,0,0,None,None,None,0,2,2010,WD,Normal,11.665655135642039,52,2,2.0,0,135.78088578088577
962,60,RL,80.0,12227,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosN,Norm,1Fam,2Story,6,7,1977,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,424.0,3,2,CBlock,2,1,No,ALQ,896,Unf,0,434,1330,GasA,4,Y,SBrkr,1542,1330,0,2872,1,0,2,1,4,1,3,11,Typ,1,5,Attchd,1977.0,Fin,2,619,5,5,Y,550,282,0,0,0,0,None,None,None,0,7,2008,WD,Normal,12.513561021741964,31,13,3.5,282,94.70752089136491
963,160,RL,24.0,2308,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,4,CBlock,2,4,No,ALQ,556,Unf,0,248,804,GasA,4,Y,SBrkr,804,744,0,1548,1,0,2,1,3,1,2,7,Typ,1,5,Detchd,1976.0,Unf,2,440,5,5,Y,48,0,0,0,0,0,None,None,None,0,7,2007,WD,Normal,11.951186847493476,31,31,3.5,0,100.12919896640827
964,20,RL,122.0,11923,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,0,4,No,Unf,0,Unf,0,1800,1800,GasA,0,Y,SBrkr,1800,0,0,1800,0,0,2,0,2,1,0,7,Typ,0,3,Attchd,2007.0,Fin,2,702,5,5,Y,288,136,0,0,0,0,None,None,None,0,5,2009,WD,Normal,12.384223015005313,2,2,2.0,136,132.77777777777777
965,60,RL,80.0,11316,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,44.0,2,4,PConc,2,4,No,GLQ,624,Unf,0,193,817,GasA,0,Y,SBrkr,824,1070,0,1894,1,0,2,1,4,1,2,8,Typ,1,2,BuiltIn,2002.0,Fin,2,510,5,5,Y,0,40,0,0,0,0,None,None,None,0,2,2010,WD,Normal,12.277932735946903,8,7,3.5,40,113.4635691657867
966,60,RL,65.0,10237,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,No,Unf,0,Unf,0,783,783,GasA,0,Y,SBrkr,783,701,0,1484,0,0,2,1,3,1,2,8,Typ,1,2,Attchd,2005.0,Fin,2,393,5,5,Y,0,72,0,0,0,0,None,None,None,0,7,2007,New,Partial,12.094587859196112,2,0,2.5,72,120.55256064690028
967,50,RL,130.0,9600,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,4,0,No,Rec,428,Unf,0,300,728,GasA,0,Y,SBrkr,976,332,0,1308,1,0,1,1,2,1,3,7,Min2,2,5,Detchd,1940.0,Unf,1,256,5,5,Y,0,70,0,0,0,0,None,None,None,0,6,2009,WD,Normal,11.982935344196433,69,59,2.5,70,122.32415902140673
968,20,RL,73.0,7390,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,151.0,3,4,CBlock,4,4,No,ALQ,902,Unf,0,196,1098,GasA,4,Y,SBrkr,1098,0,0,1098,1,0,1,0,3,1,3,6,Typ,0,3,Attchd,1955.0,Unf,1,260,5,5,Y,0,0,0,0,0,0,None,None,None,0,7,2008,WD,Normal,11.813037464800539,53,53,2.0,0,122.95081967213115
969,50,RM,50.0,5925,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,BrkTil,4,4,No,Unf,0,Unf,0,600,600,Grav,1,N,SBrkr,600,368,0,968,0,0,1,0,2,1,3,6,Typ,0,3,None,0.0,None,0,0,3,3,Y,0,0,0,0,0,0,None,GdWo,None,0,5,2009,WD,Abnorml,10.542732775946709,99,59,1.0,0,39.15289256198347
970,190,RL,75.0,10382,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,SLvl,6,5,1958,1958,Hip,CompShg,HdBoard,HdBoard,BrkFace,105.0,3,1,CBlock,4,4,Gd,ALQ,513,Unf,0,75,588,GasA,4,Y,SBrkr,1095,0,0,1095,1,0,1,0,2,1,3,6,Typ,0,3,Attchd,1958.0,RFn,1,264,5,5,Y,0,0,0,0,0,0,None,None,None,0,3,2006,ConLD,Normal,11.849404844423074,48,48,2.0,0,127.85388127853881
971,50,RL,60.0,10800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,4,CBlock,4,4,No,Unf,0,Unf,0,720,720,GasA,4,N,FuseA,720,472,0,1192,0,0,1,1,4,1,3,6,Typ,0,3,None,0.0,None,0,0,3,3,Y,0,0,0,0,0,0,None,None,None,0,12,2006,WD,Abnorml,11.813037464800539,57,56,1.5,0,113.25503355704699
972,160,RL,36.0,2268,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,2,4,PConc,2,4,No,GLQ,567,Unf,0,197,764,GasA,0,Y,SBrkr,764,862,0,1626,0,0,2,0,2,1,2,6,Typ,0,3,BuiltIn,2003.0,RFn,2,474,5,5,Y,0,27,0,0,0,0,None,None,None,0,7,2009,WD,Normal,12.06105265381003,6,5,2.0,27,106.39606396063961
973,120,RL,55.0,7892,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,CBlock,2,4,No,Unf,0,Unf,0,918,918,GasA,4,Y,SBrkr,918,0,0,918,0,0,2,0,2,1,3,5,Typ,1,5,Attchd,1979.0,Unf,1,264,5,5,Y,28,0,0,0,0,0,None,None,None,0,4,2010,WD,Normal,11.507922973347437,31,31,2.0,0,108.38779956427015
974,20,FV,95.0,11639,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,4,PConc,2,4,No,Unf,0,Unf,0,1428,1428,GasA,0,Y,SBrkr,1428,0,0,1428,0,0,2,0,3,1,2,6,Typ,0,3,Attchd,2007.0,Fin,2,480,5,5,Y,0,120,0,0,0,0,None,None,None,0,12,2008,New,Partial,12.111767460549332,1,0,2.0,120,127.45098039215686
975,70,RL,60.0,11414,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,RRAn,Feedr,1Fam,2Story,7,8,1910,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,2,BrkTil,2,4,No,Unf,0,Unf,0,728,728,GasA,4,N,SBrkr,1136,883,0,2019,0,0,1,0,3,1,2,8,Typ,0,3,Detchd,1997.0,Unf,2,532,5,5,Y,509,135,0,0,0,0,None,GdPrv,None,0,10,2009,WD,Normal,12.02874460037869,99,16,1.0,135,82.96186230807331
976,160,FV,73.5,2651,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,4,PConc,2,4,No,GLQ,641,Unf,0,32,673,GasA,0,Y,SBrkr,673,709,0,1382,1,0,2,1,3,1,2,6,Typ,0,3,Detchd,2000.0,Unf,2,490,5,5,Y,153,50,0,0,0,0,None,None,None,0,4,2006,WD,Normal,12.013706813470414,6,6,3.5,50,119.39218523878436
977,30,RL,51.0,5900,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1923,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,PConc,2,4,No,Unf,0,Unf,0,440,440,GasA,4,Y,FuseA,869,0,0,869,0,0,1,0,2,1,1,4,Typ,0,3,None,0.0,None,0,0,3,3,Y,0,0,0,0,0,0,None,None,None,0,8,2006,WD,Normal,11.356283350762888,83,48,1.0,0,98.38895281933257
978,120,FV,35.0,4274,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,No,GLQ,1106,Unf,0,135,1241,GasA,0,Y,SBrkr,1241,0,0,1241,1,0,1,1,1,1,2,4,Typ,0,3,Attchd,2007.0,Fin,2,569,5,5,Y,0,116,0,0,0,0,None,None,None,0,11,2007,New,Partial,12.20557752297723,1,0,2.5,116,161.07977437550363
979,20,RL,68.0,9450,Pave,None,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,4,4,No,LwQ,552,Unf,0,342,894,GasA,0,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,3,5,Typ,0,3,Detchd,1999.0,Unf,2,400,5,5,Y,0,0,0,0,0,0,None,None,None,0,5,2007,WD,Abnorml,11.608244735642321,53,53,1.0,0,123.04250559284117
980,20,RL,80.0,8816,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,4,4,No,Rec,651,Unf,0,470,1121,GasA,4,Y,SBrkr,1121,0,0,1121,1,0,1,0,3,1,3,5,Typ,0,3,Detchd,1963.0,Unf,2,480,5,5,Y,0,80,0,0,0,0,None,MnPrv,None,0,6,2009,WD,Normal,11.842236406331555,46,46,2.0,80,123.9964317573595
981,85,RL,73.0,12122,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,7,9,1961,2007,Gable,CompShg,CemntBd,CmentBd,Stone,210.0,0,4,CBlock,4,4,Av,ALQ,867,Unf,0,77,944,GasA,2,Y,SBrkr,999,0,0,999,1,0,1,0,3,1,0,6,Typ,0,3,Attchd,1961.0,RFn,2,588,5,5,Y,144,76,0,0,0,0,None,None,None,0,7,2008,WD,Normal,12.091789104493502,47,1,2.0,76,178.57857857857857
982,60,RL,98.0,12203,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,975.0,2,4,PConc,2,4,No,GLQ,854,Unf,0,371,1225,GasA,0,Y,SBrkr,1276,1336,0,2612,1,0,2,1,4,1,2,8,Typ,1,5,Attchd,1998.0,Fin,3,676,5,5,Y,250,0,0,0,0,0,None,None,None,0,7,2009,WD,Normal,12.724869415131389,11,10,3.5,0,128.63705972434917
